order_id,quantity,item_name,choice_description,price_numeric,price_per_item,Coke,date
746,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,False,2018-01-08
746,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-08
746,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Lettuce]]",8.75,8.75,False,2018-01-08
747,2,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream]]",17.5,8.75,False,2018-01-01
748,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,False,2018-01-14
748,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-14
749,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",8.75,8.75,False,2018-01-01
749,1,6 Pack Soft Drink,[Coke],6.49,6.49,False,2018-01-01
750,2,Chips,,4.3,2.15,False,2018-01-22
750,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-22
751,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75,8.75,False,2018-01-24
751,1,Chips,,2.15,2.15,False,2018-01-24
751,1,Bottled Water,,1.5,1.5,False,2018-01-24
752,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49,8.49,False,2018-01-17
752,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Lettuce]]",8.49,8.49,False,2018-01-17
752,1,Chips and Tomatillo-Red Chili Salsa,,2.39,2.39,False,2018-01-17
753,1,Steak Burrito,"[Tomatillo Red Chili Salsa, Sour Cream]",9.25,9.25,False,2018-01-05
753,1,Chips and Guacamole,,4.45,4.45,False,2018-01-05
754,1,6 Pack Soft Drink,[Diet Coke],6.49,6.49,True,2018-01-09
754,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,11.75,False,2018-01-09
754,1,Chips and Guacamole,,4.45,4.45,False,2018-01-09
755,1,Veggie Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-20
755,1,Side of Chips,,1.69,1.69,False,2018-01-20
756,1,Carnitas Salad Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",9.39,9.39,False,2018-01-13
756,1,Barbacoa Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-13
757,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-29
757,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-29
758,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-26
758,1,Chips,,2.15,2.15,False,2018-01-26
758,1,Canned Soft Drink,[Sprite],1.25,1.25,False,2018-01-26
759,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-23
759,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25,9.25,False,2018-01-23
759,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",8.75,8.75,False,2018-01-23
759,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-23
759,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-23
759,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-23
759,2,Canned Soft Drink,[Coke],2.5,1.25,False,2018-01-23
759,2,Canned Soft Drink,[Diet Coke],2.7,1.25,True,2018-01-23
759,4,Bottled Water,,6.0,1.5,False,2018-01-23
759,2,Chips and Guacamole,,8.9,4.45,False,2018-01-23
759,2,Chips and Fresh Tomato Salsa,,5.9,2.95,False,2018-01-23
760,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-25
760,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-25
761,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-16
761,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]",10.98,10.98,False,2018-01-16
762,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables]]",8.75,8.75,False,2018-01-09
762,1,Chips,,2.15,2.15,False,2018-01-09
762,1,Bottled Water,,1.5,1.5,False,2018-01-09
763,1,Steak Bowl,"[Fresh Tomato Salsa, Rice]",9.25,9.25,False,2018-01-30
763,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-30
763,1,Bottled Water,,1.5,1.5,False,2018-01-30
763,1,Chips,,2.15,2.15,False,2018-01-30
764,1,Canned Soft Drink,[Lemonade],1.25,1.25,False,2018-01-11
764,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75,8.75,False,2018-01-11
764,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-11
765,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-21
765,1,Chips and Guacamole,,3.99,3.99,False,2018-01-21
766,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Black Beans, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-19
766,2,Chips,,4.3,2.15,False,2018-01-19
767,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-20
767,1,Chips,,2.15,2.15,False,2018-01-20
768,2,Barbacoa Crispy Tacos,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Rice]]",18.5,9.25,False,2018-01-05
769,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,False,2018-01-05
769,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-05
770,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-10
770,1,Chips and Guacamole,,4.45,4.45,False,2018-01-10
770,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.75,11.75,False,2018-01-10
771,1,Carnitas Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-12
771,1,Chips and Guacamole,,3.99,3.99,False,2018-01-12
772,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",9.25,9.25,False,2018-01-28
772,1,Steak Soft Tacos,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",9.25,9.25,False,2018-01-28
773,1,Bottled Water,,1.5,1.5,False,2018-01-13
773,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,False,2018-01-13
773,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-13
774,1,6 Pack Soft Drink,[Diet Coke],6.49,6.49,True,2018-01-25
774,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-25
775,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-28
775,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-28
776,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",8.75,8.75,False,2018-01-08
776,1,Chips and Guacamole,,4.45,4.45,False,2018-01-08
776,1,6 Pack Soft Drink,[Coke],6.49,6.49,False,2018-01-08
777,2,Chicken Salad Bowl,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]",22.5,11.25,False,2018-01-04
778,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce]]",9.25,9.25,False,2018-01-06
778,1,Chips and Roasted Chili Corn Salsa,,2.95,2.95,False,2018-01-06
779,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-08
779,1,Side of Chips,,1.69,1.69,False,2018-01-08
780,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Fajita Veggies, Cheese, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-14
781,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-22
781,1,Chips and Guacamole,,4.45,4.45,False,2018-01-22
782,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]",11.25,11.25,False,2018-01-15
782,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-15
783,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-24
783,1,Chicken Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,False,2018-01-24
783,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2.39,False,2018-01-24
784,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-02
784,1,6 Pack Soft Drink,[Diet Coke],6.49,6.49,True,2018-01-02
784,1,Chicken Soft Tacos,"[Tomatillo Green Chili Salsa, [Sour Cream, Guacamole]]",11.25,11.25,False,2018-01-02
785,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-10
785,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-10
786,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-22
786,1,Side of Chips,,1.69,1.69,False,2018-01-22
787,1,Steak Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-14
787,2,Canned Soda,[Dr. Pepper],2.18,1.09,False,2018-01-14
787,1,Canned Soda,[Coca Cola],1.09,1.09,False,2018-01-14
787,1,Steak Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-14
787,1,Carnitas Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-14
788,1,Canned Soda,[Dr. Pepper],1.09,1.09,False,2018-01-12
788,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce]]",8.99,8.99,False,2018-01-12
789,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-26
789,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,False,2018-01-26
790,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Sour Cream, Guacamole]]",10.98,10.98,False,2018-01-25
790,1,Canned Soda,[Diet Coke],1.09,1.09,True,2018-01-25
791,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-12
791,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25,9.25,False,2018-01-12
791,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-12
791,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]]",11.25,11.25,False,2018-01-12
791,1,Chips,,2.15,2.15,False,2018-01-12
792,1,Veggie Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-01
792,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",8.75,8.75,False,2018-01-01
792,1,Chips and Guacamole,,4.45,4.45,False,2018-01-01
792,1,Chips and Roasted Chili Corn Salsa,,2.95,2.95,False,2018-01-01
793,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Guacamole]]",11.75,11.75,False,2018-01-16
793,1,Bottled Water,,1.5,1.5,False,2018-01-16
794,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-24
794,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-24
794,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2.39,False,2018-01-24
795,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, Lettuce]",8.75,8.75,False,2018-01-09
795,1,Chips,,2.15,2.15,False,2018-01-09
795,1,Barbacoa Bowl,[Tomatillo Red Chili Salsa],9.25,9.25,False,2018-01-09
796,1,Bottled Water,,1.5,1.5,False,2018-01-02
796,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,False,2018-01-02
796,1,Chips,,2.15,2.15,False,2018-01-02
797,1,Chips and Guacamole,,3.99,3.99,False,2018-01-27
797,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-27
798,1,6 Pack Soft Drink,[Diet Coke],6.49,6.49,True,2018-01-26
798,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",8.75,8.75,False,2018-01-26
798,2,Chips and Guacamole,,8.9,4.45,False,2018-01-26
799,1,Steak Soft Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]]",8.99,8.99,False,2018-01-17
799,1,Chips and Guacamole,,3.99,3.99,False,2018-01-17
800,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",17.5,8.75,False,2018-01-05
801,1,Veggie Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-07
801,1,Canned Soft Drink,[Diet Coke],1.35,1.25,True,2018-01-07
802,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-10
803,1,Barbacoa Soft Tacos,"[Fresh Tomato Salsa, [Black Beans, Cheese, Lettuce]]",9.25,9.25,False,2018-01-11
803,1,Chips and Guacamole,,4.45,4.45,False,2018-01-11
803,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-11
803,2,Bottled Water,,3.0,1.5,False,2018-01-11
804,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-22
804,1,Chips and Guacamole,,4.45,4.45,False,2018-01-22
805,1,Chips and Guacamole,,4.45,4.45,False,2018-01-14
805,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-14
805,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25,9.25,False,2018-01-14
806,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]",11.25,11.25,False,2018-01-04
806,1,Chips,,2.15,2.15,False,2018-01-04
806,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-04
806,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-04
806,1,Chips and Guacamole,,4.45,4.45,False,2018-01-04
807,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-18
807,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Lettuce]]",9.25,9.25,False,2018-01-18
807,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-18
807,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-18
808,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75,8.75,False,2018-01-27
808,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-27
808,1,Canned Soft Drink,[Sprite],1.25,1.25,False,2018-01-27
809,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-06
809,1,Chips and Guacamole,,4.45,4.45,False,2018-01-06
810,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Guacamole, Lettuce]]",11.48,11.48,False,2018-01-23
810,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Guacamole, Lettuce]]",11.48,11.48,False,2018-01-23
811,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-27
811,1,Chips and Tomatillo-Red Chili Salsa,,2.39,2.39,False,2018-01-27
812,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole]]",11.25,11.25,False,2018-01-20
812,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole]]",11.75,11.75,False,2018-01-20
812,1,Chips,,2.15,2.15,False,2018-01-20
813,1,Bottled Water,,1.5,1.5,False,2018-01-11
813,1,Chips,,2.15,2.15,False,2018-01-11
813,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,False,2018-01-11
814,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-04
814,2,Chips and Guacamole,,8.9,4.45,False,2018-01-04
814,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-04
815,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-07
815,1,Canned Soft Drink,[Diet Coke],1.35,1.25,True,2018-01-07
816,1,Chips and Guacamole,,4.45,4.45,False,2018-01-26
816,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-26
816,1,Steak Crispy Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-26
816,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-26
817,1,Carnitas Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-10
817,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-10
817,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-10
818,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,False,2018-01-14
818,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Lettuce]]",8.75,8.75,False,2018-01-14
818,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,11.75,False,2018-01-14
818,1,Carnitas Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-14
818,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-14
818,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-14
818,2,Chips and Guacamole,,8.9,4.45,False,2018-01-14
818,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-14
819,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",10.98,10.98,False,2018-01-20
820,1,Veggie Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-18
820,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-18
821,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Guacamole]]",10.98,10.98,False,2018-01-03
822,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-17
822,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-17
823,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-17
823,2,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",17.5,8.75,False,2018-01-17
823,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-17
824,1,Chips and Guacamole,,3.99,3.99,False,2018-01-12
824,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa (Medium), [Cheese, Sour Cream]]",8.49,8.49,False,2018-01-12
825,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Guacamole]]",10.98,10.98,False,2018-01-08
825,1,Side of Chips,,1.69,1.69,False,2018-01-08
826,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",17.5,8.75,False,2018-01-04
827,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-05
827,1,Chips and Roasted Chili-Corn Salsa,,2.39,2.39,False,2018-01-05
828,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-03
828,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-03
829,1,Canned Soft Drink,[Sprite],1.25,1.25,False,2018-01-01
829,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Lettuce]]",8.75,8.75,False,2018-01-01
829,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-01
830,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Cheese, Sour Cream, Guacamole, Lettuce, Rice]]",11.75,11.75,False,2018-01-18
830,1,Chicken Soft Tacos,"[Tomatillo Green Chili Salsa, [Guacamole, Sour Cream]]",11.25,11.25,False,2018-01-18
831,2,Chicken Burrito,"[Fresh Tomato Salsa, [Lettuce, Rice, Black Beans, Cheese]]",17.5,8.75,False,2018-01-12
832,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies]]",8.49,8.49,False,2018-01-29
832,1,Veggie Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies]]",8.49,8.49,False,2018-01-29
832,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-29
833,1,Chicken Bowl,"[Fresh Tomato Salsa, [Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-27
833,1,Bottled Water,,1.5,1.5,False,2018-01-27
834,1,Veggie Burrito,"[Fresh Tomato Salsa, [Cheese, Rice, Pinto Beans]]",8.75,8.75,False,2018-01-13
834,2,Bottled Water,,3.0,1.5,False,2018-01-13
834,1,Canned Soft Drink,[Diet Coke],1.35,1.25,True,2018-01-13
835,1,Chicken Bowl,"[Fresh Tomato Salsa, Cheese]",8.75,8.75,False,2018-01-04
835,1,Chips and Guacamole,,4.45,4.45,False,2018-01-04
836,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]]",11.75,11.75,False,2018-01-19
